word_idx,sentence_id,language,target_text,components,span_start,span_end,pseudo_sentence,quality_flag
456,102,en,mother,mother,11,12,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
457,102,en,nature,nature,12,13,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
458,102,en,shoved,shoved,13,14,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
459,102,en,human_nature,human | nature,14,16,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
460,102,en,overstuffed,overstuffed,16,17,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
461,102,en,baggage,baggage,17,18,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
462,102,en,laws,laws,18,19,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
463,102,en,opinions,opinions,19,20,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
464,102,en,domination,domination,20,21,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
465,102,en,took,took,21,22,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
466,102,en,seat,seat,22,23,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
467,102,en,offensive,offensive,23,24,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
468,102,en,assembled,assembled,24,25,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,pseudo_sentence_word_context
469,102,en,team,team,25,26,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,isolated_word_fallback_span_out_of_range
470,102,en,lawyers,lawyers,26,27,wikipedia includes note photo reads file public domain work animal human author copyright vested decision wikipedias declare photo public domain opening monkey selfie battle come,isolated_word_fallback_span_out_of_range
471,103,en,studied,studied,0,1,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
472,103,en,copyright_law,copyright | law,1,3,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
473,103,en,looked,looked,3,4,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
474,103,en,finding,finding,4,5,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
475,103,en,venture,venture,5,6,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
476,103,en,capitalists,capitalists,6,7,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
477,103,en,fund,fund,7,8,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
478,103,en,lawsuit,lawsuit,8,9,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
479,103,en,wikipedia,wikipedia,9,10,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
480,103,en,wikimedia,wikimedia,10,11,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
481,103,en,owns,owns,11,12,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
482,103,en,wikipedia,wikipedia,12,13,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,pseudo_sentence_word_context
483,103,en,gave,gave,13,14,moment mother nature shoved human nature overstuffed baggage laws opinions domination took seat,isolated_word_fallback_span_out_of_range
484,104,en,finger,finger,0,1,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
485,104,en,big,big,1,2,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
486,104,en,conference,conference,2,3,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
487,104,en,london,london,3,4,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
488,104,en,called,called,4,5,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
489,104,en,founders,founders,5,6,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
490,104,en,wales,wales,6,7,offensive assembled team lawyers studied copyright law,pseudo_sentence_word_context
491,105,en,know,know,0,1,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
492,105,en,good,good,1,2,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
493,105,en,wales,wales,2,3,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
494,105,en,many,many,3,4,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
495,105,en,delegates,delegates,4,5,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
496,105,en,mocking,mocking,5,6,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
497,105,en,printing,printing,6,7,looked finding venture capitalists fund lawsuit wikipedia,pseudo_sentence_word_context
498,106,en,image,image,0,1,wikimedia owns wikipedia gave finger,pseudo_sentence_word_context
499,106,en,great,great,1,2,wikimedia owns wikipedia gave finger,pseudo_sentence_word_context
500,106,en,big,big,2,3,wikimedia owns wikipedia gave finger,pseudo_sentence_word_context
501,106,en,boards,boards,3,4,wikimedia owns wikipedia gave finger,pseudo_sentence_word_context
502,106,en,placed,placed,4,5,wikimedia owns wikipedia gave finger,pseudo_sentence_word_context
503,107,en,conference,conference,0,1,big conference london,pseudo_sentence_word_context
504,107,en,facility,facility,1,2,big conference london,pseudo_sentence_word_context
505,107,en,wales,wales,2,3,big conference london,pseudo_sentence_word_context
506,108,en,various,various,0,1,called,pseudo_sentence_word_context
507,109,en,other,other,0,1,founders wales,pseudo_sentence_word_context
508,109,en,people,people,1,2,founders wales,pseudo_sentence_word_context
509,110,en,encouraging,encouraging,0,1,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
510,110,en,delegates,delegates,1,2,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
511,110,en,take,take,2,3,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
512,110,en,selfies,selfies,3,4,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
513,110,en,selfie,selfie,4,5,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
514,110,en,mean,mean,5,6,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
515,110,en,few,few,6,7,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
516,110,en,images,images,7,8,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
517,110,en,place,place,8,9,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
518,110,en,internet,internet,9,10,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
519,110,en,wales,wales,10,11,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
520,110,en,odious,odious,11,12,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
521,110,en,wait,wait,12,13,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
522,110,en,wanna,wanna,13,14,know good wales many delegates mocking printing image great big boards placed conference facility,pseudo_sentence_word_context
523,111,en,look,look,0,1,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
524,111,en,fast,fast,1,2,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
525,111,en,hang,hang,2,3,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
526,111,en,wales,wales,3,4,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
527,111,en,monkey,monkey,4,5,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
528,111,en,selfie,selfie,5,6,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
529,111,en,wales,wales,6,7,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
530,111,en,go,go,7,8,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
531,111,en,look,look,8,9,wales various other people encouraging delegates take selfies selfie,pseudo_sentence_word_context
532,112,en,type,type,0,1,mean,pseudo_sentence_word_context
533,113,en,wales,wales,0,1,few images place internet wales odious,pseudo_sentence_word_context
534,113,en,monkey,monkey,1,2,few images place internet wales odious,pseudo_sentence_word_context
535,113,en,selfie,selfie,2,3,few images place internet wales odious,pseudo_sentence_word_context
536,113,en,find,find,3,4,few images place internet wales odious,pseudo_sentence_word_context
537,113,en,adult_male,adult | male,4,6,few images place internet wales odious,pseudo_sentence_word_context
538,113,en,human,human,6,7,few images place internet wales odious,isolated_word_fallback_span_out_of_range
539,114,en,holding,holding,0,1,wait,pseudo_sentence_word_context
540,115,en,phone,phone,0,1,wanna look fast,pseudo_sentence_word_context
541,115,en,hand,hand,1,2,wanna look fast,pseudo_sentence_word_context
542,115,en,monkey,monkey,2,3,wanna look fast,pseudo_sentence_word_context
543,116,en,selfie,selfie,0,1,hang,pseudo_sentence_word_context
544,117,en,other,other,0,1,,isolated_word_fallback_span_out_of_range
545,118,en,next,next,0,1,wales monkey selfie,pseudo_sentence_word_context
546,118,en,face,face,1,2,wales monkey selfie,pseudo_sentence_word_context
547,118,en,lips,lips,2,3,wales monkey selfie,pseudo_sentence_word_context
548,119,en,puckered,puckered,0,1,wales,pseudo_sentence_word_context
549,120,en,duck,duck,0,1,go,pseudo_sentence_word_context
550,121,en,looks,looks,0,1,,isolated_word_fallback_span_out_of_range
551,122,en,ridiculous,ridiculous,0,1,look,pseudo_sentence_word_context
552,123,en,face,face,0,1,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
553,123,en,making,making,1,2,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
554,123,en,duck,duck,2,3,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
555,123,en,face,face,3,4,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
556,123,en,dont_know,dont | know,4,6,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
557,123,en,comes,comes,6,7,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
558,123,en,lot,lot,7,8,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
559,123,en,people,people,8,9,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
560,123,en,dont,dont,9,10,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
561,123,en,seem,seem,10,11,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
562,123,en,do,do,11,12,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
563,123,en,duck,duck,12,13,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
564,123,en,lips,lips,13,14,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
565,123,en,did,did,14,15,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
566,123,en,feel,feel,15,16,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,pseudo_sentence_word_context
567,123,en,saw,saw,16,17,type wales monkey selfie find adult male human holding phone hand monkey selfie other next face,isolated_word_fallback_span_out_of_range
568,124,en,wales,wales,0,1,lips puckered duck,pseudo_sentence_word_context
569,124,en,selfie,selfie,1,2,lips puckered duck,pseudo_sentence_word_context
570,124,en,monkey,monkey,2,3,lips puckered duck,pseudo_sentence_word_context
571,125,en,selfie,selfie,0,1,looks ridiculous,pseudo_sentence_word_context
572,125,en,angry,angry,1,2,looks ridiculous,pseudo_sentence_word_context
573,126,en,fighting,fighting,0,1,face making,pseudo_sentence_word_context
574,126,en,day,day,1,2,face making,pseudo_sentence_word_context
575,127,en,battle,battle,0,1,duck face,pseudo_sentence_word_context
576,127,en,took,took,1,2,duck face,pseudo_sentence_word_context
577,128,en,epic,epic,0,1,dont know comes,pseudo_sentence_word_context
578,128,en,new,new,1,2,dont know comes,pseudo_sentence_word_context
579,128,en,proportions,proportions,2,3,dont know comes,pseudo_sentence_word_context
580,129,en,king,king,0,1,dont,pseudo_sentence_word_context
581,130,en,walked,walked,0,1,lot people seem do duck lips,pseudo_sentence_word_context
582,130,en,scene,scene,1,2,lot people seem do duck lips,pseudo_sentence_word_context
583,130,en,battle,battle,2,3,lot people seem do duck lips,pseudo_sentence_word_context
584,130,en,dispute,dispute,3,4,lot people seem do duck lips,pseudo_sentence_word_context
585,130,en,wikimedia,wikimedia,4,5,lot people seem do duck lips,pseudo_sentence_word_context
586,130,en,generated,generated,5,6,lot people seem do duck lips,pseudo_sentence_word_context
587,131,en,press,press,0,1,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
588,131,en,day,day,1,2,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
589,131,en,wife,wife,2,3,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
590,131,en,photographer,photographer,3,4,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
591,131,en,sued,sued,4,5,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
592,131,en,monkey,monkey,5,6,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
593,131,en,found,found,6,7,did feel saw wales selfie monkey selfie,pseudo_sentence_word_context
594,132,en,monkey,monkey,0,1,angry,pseudo_sentence_word_context
595,133,en,suing,suing,0,1,fighting,pseudo_sentence_word_context
596,134,en,wife,wife,0,1,day battle took epic new proportions,pseudo_sentence_word_context
597,134,en,found,found,1,2,day battle took epic new proportions,pseudo_sentence_word_context
598,134,en,found,found,2,3,day battle took epic new proportions,pseudo_sentence_word_context
599,134,en,wikipedia,wikipedia,3,4,day battle took epic new proportions,pseudo_sentence_word_context
600,134,en,stealing,stealing,4,5,day battle took epic new proportions,pseudo_sentence_word_context
601,134,en,stumbled,stumbled,5,6,day battle took epic new proportions,pseudo_sentence_word_context
602,135,en,stumbled,stumbled,0,1,king walked scene battle,pseudo_sentence_word_context
603,135,en,fact,fact,1,2,king walked scene battle,pseudo_sentence_word_context
604,135,en,sued,sued,2,3,king walked scene battle,pseudo_sentence_word_context
605,135,en,monkey,monkey,3,4,king walked scene battle,pseudo_sentence_word_context
606,136,en,monkey,monkey,0,1,dispute wikimedia generated press,pseudo_sentence_word_context
607,136,en,selfie,selfie,1,2,dispute wikimedia generated press,pseudo_sentence_word_context
608,136,en,photos,photos,2,3,dispute wikimedia generated press,pseudo_sentence_word_context
609,136,en,suing,suing,3,4,dispute wikimedia generated press,pseudo_sentence_word_context
610,137,en,copyright_infringement,copyright | infringement,0,2,day wife,pseudo_sentence_word_context
611,137,en,help,help,2,3,day wife,isolated_word_fallback_span_out_of_range
612,138,en,people,people,0,1,,isolated_word_fallback_span_out_of_range
613,139,en,ethical,ethical,0,1,photographer sued monkey,pseudo_sentence_word_context
614,139,en,treatment,treatment,1,2,photographer sued monkey,pseudo_sentence_word_context
615,139,en,animals,animals,2,3,photographer sued monkey,pseudo_sentence_word_context
616,140,en,called,called,0,1,found monkey suing wife found,pseudo_sentence_word_context
617,140,en,lawyers,lawyers,1,2,found monkey suing wife found,pseudo_sentence_word_context
618,140,en,said,said,2,3,found monkey suing wife found,pseudo_sentence_word_context
619,140,en,look,look,3,4,found monkey suing wife found,pseudo_sentence_word_context
620,140,en,seen,seen,4,5,found monkey suing wife found,pseudo_sentence_word_context
621,141,en,happening,happening,0,1,,isolated_word_fallback_span_out_of_range
622,142,en,do,do,0,1,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
623,142,en,said,said,1,2,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
624,142,en,fools,fools,2,3,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
625,142,en,having,having,3,4,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
626,142,en,said,said,4,5,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
627,142,en,sit,sit,5,6,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
628,142,en,lets,lets,6,7,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
629,142,en,see,see,7,8,found wikipedia stealing stumbled stumbled fact sued monkey,pseudo_sentence_word_context
630,143,en,happens,happens,0,1,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
631,143,en,do,do,1,2,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
632,143,en,respond,respond,2,3,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
633,143,en,know,know,3,4,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
634,143,en,worry,worry,4,5,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
635,143,en,served,served,5,6,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
636,143,en,papers,papers,6,7,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
637,143,en,lets,lets,7,8,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
638,143,en,see,see,8,9,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
639,143,en,happens,happens,9,10,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
640,143,en,sure,sure,10,11,monkey selfie photos suing copyright infringement help people ethical treatment animals,pseudo_sentence_word_context
641,144,en,afternoon,afternoon,0,1,called lawyers said,pseudo_sentence_word_context
642,144,en,home,home,1,2,called lawyers said,pseudo_sentence_word_context
643,144,en,knock,knock,2,3,called lawyers said,pseudo_sentence_word_context
644,145,en,door,door,0,1,look,pseudo_sentence_word_context
645,146,en,man,man,0,1,seen happening,pseudo_sentence_word_context
646,146,en,black,black,1,2,seen happening,pseudo_sentence_word_context
647,147,en,suit,suit,0,1,do,pseudo_sentence_word_context
648,148,en,standing,standing,0,1,said fools,pseudo_sentence_word_context
649,148,en,porch,porch,1,2,said fools,pseudo_sentence_word_context
650,149,en,way,way,0,1,having,pseudo_sentence_word_context
651,150,en,opened,opened,0,1,said sit,pseudo_sentence_word_context
652,150,en,door,door,1,2,said sit,pseudo_sentence_word_context
653,151,en,thrust,thrust,0,1,lets see happens,pseudo_sentence_word_context
654,151,en,large,large,1,2,lets see happens,pseudo_sentence_word_context
655,151,en,sized,sized,2,3,lets see happens,pseudo_sentence_word_context
656,152,en,white,white,0,1,do respond know,pseudo_sentence_word_context
657,152,en,envelope,envelope,1,2,do respond know,pseudo_sentence_word_context
658,152,en,hand,hand,2,3,do respond know,pseudo_sentence_word_context
659,153,en,says,says,0,1,worry served papers,pseudo_sentence_word_context
660,153,en,instructed,instructed,1,2,worry served papers,pseudo_sentence_word_context
661,153,en,pass,pass,2,3,worry served papers,pseudo_sentence_word_context
662,154,en,said,said,0,1,lets see happens,pseudo_sentence_word_context
663,154,en,opened,opened,1,2,lets see happens,pseudo_sentence_word_context
664,154,en,front,front,2,3,lets see happens,pseudo_sentence_word_context
665,155,en,took,took,0,1,,isolated_word_fallback_span_out_of_range
666,156,en,said,said,0,1,sure afternoon home,pseudo_sentence_word_context
667,156,en,do,do,1,2,sure afternoon home,pseudo_sentence_word_context
668,156,en,know,know,2,3,sure afternoon home,pseudo_sentence_word_context
669,157,en,said,said,0,1,knock door,pseudo_sentence_word_context
670,157,en,said,said,1,2,knock door,pseudo_sentence_word_context
671,158,en,sued,sued,0,1,man black suit standing porch way,pseudo_sentence_word_context
672,158,en,monkey,monkey,1,2,man black suit standing porch way,pseudo_sentence_word_context
673,158,en,showed,showed,2,3,man black suit standing porch way,pseudo_sentence_word_context
674,158,en,started,started,3,4,man black suit standing porch way,pseudo_sentence_word_context
675,158,en,laughing,laughing,4,5,man black suit standing porch way,pseudo_sentence_word_context
676,158,en,chat,chat,5,6,man black suit standing porch way,pseudo_sentence_word_context
677,159,en,cause,cause,0,1,opened door,pseudo_sentence_word_context
678,159,en,local,local,1,2,opened door,pseudo_sentence_word_context
679,160,en,local,local,0,1,thrust large sized white envelope hand,pseudo_sentence_word_context
680,160,en,firm,firm,1,2,thrust large sized white envelope hand,pseudo_sentence_word_context
681,160,en,road,road,2,3,thrust large sized white envelope hand,pseudo_sentence_word_context
682,160,en,went,went,3,4,thrust large sized white envelope hand,pseudo_sentence_word_context
683,160,en,merry,merry,4,5,thrust large sized white envelope hand,pseudo_sentence_word_context
684,160,en,way,way,5,6,thrust large sized white envelope hand,pseudo_sentence_word_context
685,161,en,read,read,0,1,says instructed pass,pseudo_sentence_word_context
686,161,en,complaint,complaint,1,2,says instructed pass,pseudo_sentence_word_context
687,161,en,weird,weird,2,3,says instructed pass,pseudo_sentence_word_context
688,162,en,flip,flip,0,1,said,pseudo_sentence_word_context
689,163,en,pages,pages,0,1,opened front,pseudo_sentence_word_context
690,163,en,pages,pages,1,2,opened front,pseudo_sentence_word_context
691,164,en,copyright_law,copyright | law,0,2,took,isolated_word_fallback_span_out_of_range
692,165,en,end,end,0,1,said do know,pseudo_sentence_word_context
693,165,en,exhibits,exhibits,1,2,said do know,pseudo_sentence_word_context
694,165,en,bunch,bunch,2,3,said do know,pseudo_sentence_word_context
695,166,en,monkey,monkey,0,1,said,pseudo_sentence_word_context
696,167,en,selfies,selfies,0,1,said sued monkey,pseudo_sentence_word_context
697,167,en,grinning,grinning,1,2,said sued monkey,pseudo_sentence_word_context
698,167,en,serious,serious,2,3,said sued monkey,pseudo_sentence_word_context
699,168,en,howling,howling,0,1,showed,pseudo_sentence_word_context
700,169,en,monkey,monkey,0,1,started laughing,pseudo_sentence_word_context
701,169,en,selfies,selfies,1,2,started laughing,pseudo_sentence_word_context
702,170,en,legal_document,legal | document,0,2,chat cause,pseudo_sentence_word_context
703,170,en,put,put,2,3,chat cause,isolated_word_fallback_span_out_of_range
704,171,en,curious,curious,0,1,local local firm road,pseudo_sentence_word_context
705,171,en,monkey,monkey,1,2,local local firm road,pseudo_sentence_word_context
706,171,en,name,name,2,3,local local firm road,pseudo_sentence_word_context
707,171,en,suing,suing,3,4,local local firm road,pseudo_sentence_word_context
708,172,en,next,next,0,1,went merry way,pseudo_sentence_word_context
709,172,en,friends,friends,1,2,went merry way,pseudo_sentence_word_context
710,172,en,people,people,2,3,went merry way,pseudo_sentence_word_context
711,173,en,ethical,ethical,0,1,read complaint,pseudo_sentence_word_context
712,173,en,treatment,treatment,1,2,read complaint,pseudo_sentence_word_context
713,174,en,animals,animals,0,1,weird,pseudo_sentence_word_context
714,175,en,case,case,0,1,flip pages pages copyright law,pseudo_sentence_word_context
715,175,en,called,called,1,2,flip pages pages copyright law,pseudo_sentence_word_context
716,175,en,macaque,macaque,2,3,flip pages pages copyright law,pseudo_sentence_word_context
717,175,en,next,next,3,4,flip pages pages copyright law,pseudo_sentence_word_context
718,175,en,friends,friends,4,5,flip pages pages copyright law,pseudo_sentence_word_context
719,176,en,people,people,0,1,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
720,176,en,ethical,ethical,1,2,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
721,176,en,treatment,treatment,2,3,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
722,176,en,animals,animals,3,4,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
723,176,en,individual,individual,4,5,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
724,176,en,legal,legal,5,6,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
725,176,en,parlance,parlance,6,7,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
726,176,en,next,next,7,8,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
727,176,en,friend,friend,8,9,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
728,176,en,status,status,9,10,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
729,176,en,guardian,guardian,10,11,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
730,176,en,represent,represent,11,12,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
731,176,en,court,court,12,13,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
732,176,en,next,next,13,14,end exhibits bunch monkey selfies grinning serious howling monkey selfies legal document put curious,pseudo_sentence_word_context
733,177,en,friend,friend,0,1,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
734,177,en,step,step,1,2,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
735,177,en,same,same,2,3,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
736,177,en,baby,baby,3,4,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
737,177,en,disabled,disabled,4,5,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
738,177,en,adult,adult,5,6,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
739,177,en,speak,speak,6,7,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
740,177,en,represent,represent,7,8,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
741,177,en,see,see,8,9,monkey name suing next friends people ethical treatment animals,pseudo_sentence_word_context
742,178,en,unusual,unusual,0,1,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
743,178,en,human,human,1,2,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
744,178,en,law,law,2,3,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
745,178,en,reputation,reputation,3,4,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
746,178,en,pulling,pulling,4,5,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
747,178,en,stunts,stunts,5,6,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
748,178,en,attract_attention,attract | attention,6,8,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
749,178,en,plight,plight,8,9,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
750,178,en,animals,animals,9,10,case called macaque next friends people ethical treatment animals individual,pseudo_sentence_word_context
751,178,en,dumped,dumped,10,11,case called macaque next friends people ethical treatment animals individual,isolated_word_fallback_span_out_of_range
752,179,en,horse,horse,0,1,legal parlance next friend status guardian,pseudo_sentence_word_context
753,179,en,sidewalk,sidewalk,1,2,legal parlance next friend status guardian,pseudo_sentence_word_context
754,179,en,gordon,gordon,2,3,legal parlance next friend status guardian,pseudo_sentence_word_context
755,179,en,ramsays,ramsays,3,4,legal parlance next friend status guardian,pseudo_sentence_word_context
