word_idx,sentence_id,language,target_text,components,span_start,span_end,pseudo_sentence,quality_flag
470,102,he,עורכי דין,עורכי | דין,7,9,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
471,102,he,מחושב,מחושב,9,10,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
472,102,he,חוק זכויות יוצרים,חוק | זכויות | יוצרים,10,13,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
473,102,he,הסתכל,הסתכל,13,14,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
474,102,he,ממצא,ממצא,14,15,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
475,102,he,להעז,להעז,15,16,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
476,102,he,קפיטליסטים,קפיטליסטים,16,17,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
477,102,he,קרן,קרן,17,18,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
478,102,he,תביעה,תביעה,18,19,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
479,102,he,ויקיפדיה,ויקיפדיה,19,20,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
480,102,he,ויקימדיה,ויקימדיה,20,21,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
481,102,he,בעלים,בעלים,21,22,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
482,102,he,ויקיפדיה,ויקיפדיה,22,23,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
483,102,he,נתן,נתן,23,24,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
484,102,he,אצבע,אצבע,24,25,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
485,102,he,גדול,גדול,25,26,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,pseudo_sentence_word_context
486,102,he,ועידה,ועידה,26,27,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,isolated_word_fallback_span_out_of_range
487,102,he,לונדון,לונדון,27,28,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,isolated_word_fallback_span_out_of_range
488,102,he,נקרא,נקרא,28,29,ויקיפדיה כולל פתק תצלום קורא קובץ נחלת הכלל עבודה חיה אנושי מחבר זכות יוצרים מושקע החלטה ויקיפדיה להכריז תצלום נחלת הכלל פתיחה קוף סלפי קרב לבוא,isolated_word_fallback_span_out_of_range
489,103,he,מייסדים,מייסדים,0,1,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
490,103,he,ויילס,ויילס,1,2,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
491,103,he,לדעת,לדעת,2,3,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
492,103,he,טוב,טוב,3,4,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
493,103,he,ויילס,ויילס,4,5,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
494,103,he,רבים,רבים,5,6,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
495,103,he,נציגים,נציגים,6,7,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
496,103,he,לעגני,לעגני,7,8,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
497,103,he,הדפסה,הדפסה,8,9,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
498,103,he,תמונה,תמונה,9,10,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
499,103,he,גדול,גדול,10,11,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
500,103,he,גדול,גדול,11,12,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
501,103,he,לוחות,לוחות,12,13,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
502,103,he,מוצב,מוצב,13,14,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
503,103,he,ועידה,ועידה,14,15,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
504,103,he,מתקן,מתקן,15,16,רגע אמא טבע דחף טבע אנושי ממולא יתר על המידה כבודה חוקים דעות שליטה לקח מושב,pseudo_sentence_word_context
505,104,he,ויילס,ויילס,0,1,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
506,104,he,שונים,שונים,1,2,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
507,104,he,אחר,אחר,2,3,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
508,104,he,אנשים,אנשים,3,4,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
509,104,he,מעודד,מעודד,4,5,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
510,104,he,נציגים,נציגים,5,6,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
511,104,he,ליטול,ליטול,6,7,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
512,104,he,סלפי,סלפי,7,8,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
513,104,he,סלפי,סלפי,8,9,התקפי מורכב קבוצה עורכי דין מחושב חוק זכויות יוצרים,pseudo_sentence_word_context
514,105,he,ממוצע,ממוצע,0,1,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
515,105,he,מעטים,מעטים,1,2,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
516,105,he,תמונות,תמונות,2,3,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
517,105,he,מקום,מקום,3,4,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
518,105,he,לאינטרנט,לאינטרנט,4,5,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
519,105,he,ויילס,ויילס,5,6,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
520,105,he,נתעב,נתעב,6,7,הסתכל ממצא להעז קפיטליסטים קרן תביעה ויקיפדיה,pseudo_sentence_word_context
521,106,he,לחכות,לחכות,0,1,ויקימדיה בעלים ויקיפדיה נתן אצבע,pseudo_sentence_word_context
522,106,he,רוצה,רוצה,1,2,ויקימדיה בעלים ויקיפדיה נתן אצבע,pseudo_sentence_word_context
523,106,he,מבט,מבט,2,3,ויקימדיה בעלים ויקיפדיה נתן אצבע,pseudo_sentence_word_context
524,106,he,מהיר,מהיר,3,4,ויקימדיה בעלים ויקיפדיה נתן אצבע,pseudo_sentence_word_context
525,106,he,לתלות,לתלות,4,5,ויקימדיה בעלים ויקיפדיה נתן אצבע,pseudo_sentence_word_context
526,107,he,ויילס,ויילס,0,1,גדול ועידה לונדון,pseudo_sentence_word_context
527,107,he,קוף,קוף,1,2,גדול ועידה לונדון,pseudo_sentence_word_context
528,107,he,סלפי,סלפי,2,3,גדול ועידה לונדון,pseudo_sentence_word_context
529,108,he,ויילס,ויילס,0,1,נקרא,pseudo_sentence_word_context
530,109,he,ללכת,ללכת,0,1,מייסדים ויילס,pseudo_sentence_word_context
531,109,he,מבט,מבט,1,2,מייסדים ויילס,pseudo_sentence_word_context
532,110,he,סוג,סוג,0,1,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
533,110,he,ויילס,ויילס,1,2,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
534,110,he,קוף,קוף,2,3,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
535,110,he,סלפי,סלפי,3,4,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
536,110,he,למצוא,למצוא,4,5,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
537,110,he,זכר למבוגרים,זכר | למבוגרים,5,7,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
538,110,he,אנושי,אנושי,7,8,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
539,110,he,החזקה,החזקה,8,9,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
540,110,he,טלפון,טלפון,9,10,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
541,110,he,יד,יד,10,11,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
542,110,he,קוף,קוף,11,12,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
543,110,he,סלפי,סלפי,12,13,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
544,110,he,אחר,אחר,13,14,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,pseudo_sentence_word_context
545,110,he,הבא,הבא,14,15,לדעת טוב ויילס רבים נציגים לעגני הדפסה תמונה גדול גדול לוחות מוצב ועידה מתקן,isolated_word_fallback_span_out_of_range
546,111,he,פנים,פנים,0,1,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
547,111,he,שפתיים,שפתיים,1,2,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
548,111,he,מקומט,מקומט,2,3,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
549,111,he,להתכופף,להתכופף,3,4,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
550,111,he,מראה,מראה,4,5,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
551,111,he,מגוחך,מגוחך,5,6,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
552,111,he,פנים,פנים,6,7,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
553,111,he,הכנה,הכנה,7,8,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
554,111,he,להתכופף,להתכופף,8,9,ויילס שונים אחר אנשים מעודד נציגים ליטול סלפי סלפי,pseudo_sentence_word_context
555,112,he,פנים,פנים,0,1,ממוצע,pseudo_sentence_word_context
556,113,he,לא יודע,לא | יודע,0,2,מעטים תמונות מקום לאינטרנט ויילס נתעב,pseudo_sentence_word_context
557,113,he,מגיע,מגיע,2,3,מעטים תמונות מקום לאינטרנט ויילס נתעב,pseudo_sentence_word_context
558,113,he,מגרש,מגרש,3,4,מעטים תמונות מקום לאינטרנט ויילס נתעב,pseudo_sentence_word_context
559,113,he,אנשים,אנשים,4,5,מעטים תמונות מקום לאינטרנט ויילס נתעב,pseudo_sentence_word_context
560,113,he,אל תעשה,אל | תעשה,5,7,מעטים תמונות מקום לאינטרנט ויילס נתעב,isolated_word_fallback_span_out_of_range
561,113,he,להראות,להראות,7,8,מעטים תמונות מקום לאינטרנט ויילס נתעב,isolated_word_fallback_span_out_of_range
562,114,he,לעשות,לעשות,0,1,לחכות,pseudo_sentence_word_context
563,115,he,להתכופף,להתכופף,0,1,רוצה מבט מהיר,pseudo_sentence_word_context
564,115,he,שפתיים,שפתיים,1,2,רוצה מבט מהיר,pseudo_sentence_word_context
565,115,he,עשה,עשה,2,3,רוצה מבט מהיר,pseudo_sentence_word_context
566,116,he,תחושה,תחושה,0,1,לתלות,pseudo_sentence_word_context
567,117,he,מסור,מסור,0,1,,isolated_word_fallback_span_out_of_range
568,118,he,ויילס,ויילס,0,1,ויילס קוף סלפי,pseudo_sentence_word_context
569,118,he,סלפי,סלפי,1,2,ויילס קוף סלפי,pseudo_sentence_word_context
570,118,he,קוף,קוף,2,3,ויילס קוף סלפי,pseudo_sentence_word_context
571,119,he,סלפי,סלפי,0,1,ויילס,pseudo_sentence_word_context
572,120,he,כועס,כועס,0,1,ללכת,pseudo_sentence_word_context
573,121,he,לחימה,לחימה,0,1,,isolated_word_fallback_span_out_of_range
574,122,he,יום,יום,0,1,מבט,pseudo_sentence_word_context
575,123,he,קרב,קרב,0,1,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
576,123,he,לקח,לקח,1,2,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
577,123,he,אפוס,אפוס,2,3,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
578,123,he,חדש,חדש,3,4,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
579,123,he,פרופורציות,פרופורציות,4,5,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
580,123,he,מלך,מלך,5,6,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
581,123,he,הלכתי,הלכתי,6,7,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
582,123,he,סצינה,סצינה,7,8,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
583,123,he,קרב,קרב,8,9,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
584,123,he,מחלוקת,מחלוקת,9,10,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
585,123,he,ויקימדיה,ויקימדיה,10,11,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
586,123,he,נוצר,נוצר,11,12,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
587,123,he,ללחוץ,ללחוץ,12,13,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
588,123,he,יום,יום,13,14,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
589,123,he,אשה,אשה,14,15,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
590,123,he,צלם,צלם,15,16,סוג ויילס קוף סלפי למצוא זכר למבוגרים אנושי החזקה טלפון יד קוף סלפי אחר הבא פנים,pseudo_sentence_word_context
591,124,he,תבע,תבע,0,1,שפתיים מקומט להתכופף,pseudo_sentence_word_context
592,124,he,קוף,קוף,1,2,שפתיים מקומט להתכופף,pseudo_sentence_word_context
593,124,he,נמצא,נמצא,2,3,שפתיים מקומט להתכופף,pseudo_sentence_word_context
594,125,he,קוף,קוף,0,1,מראה מגוחך,pseudo_sentence_word_context
595,125,he,תביעה,תביעה,1,2,מראה מגוחך,pseudo_sentence_word_context
596,126,he,אשה,אשה,0,1,פנים הכנה,pseudo_sentence_word_context
597,126,he,מצא,מצא,1,2,פנים הכנה,pseudo_sentence_word_context
598,127,he,מצא,מצא,0,1,להתכופף פנים,pseudo_sentence_word_context
599,127,he,ויקיפדיה,ויקיפדיה,1,2,להתכופף פנים,pseudo_sentence_word_context
600,128,he,גניבה,גניבה,0,1,לא יודע מגיע,pseudo_sentence_word_context
601,128,he,נתקל,נתקל,1,2,לא יודע מגיע,pseudo_sentence_word_context
602,128,he,נתקל,נתקל,2,3,לא יודע מגיע,pseudo_sentence_word_context
603,129,he,עובדה,עובדה,0,1,אל תעשה,pseudo_sentence_word_context
604,129,he,תבע,תבע,1,2,אל תעשה,pseudo_sentence_word_context
605,130,he,קוף,קוף,0,1,מגרש אנשים להראות לעשות להתכופף שפתיים,pseudo_sentence_word_context
606,130,he,קוף,קוף,1,2,מגרש אנשים להראות לעשות להתכופף שפתיים,pseudo_sentence_word_context
607,130,he,סלפי,סלפי,2,3,מגרש אנשים להראות לעשות להתכופף שפתיים,pseudo_sentence_word_context
608,130,he,תמונות,תמונות,3,4,מגרש אנשים להראות לעשות להתכופף שפתיים,pseudo_sentence_word_context
609,130,he,תביעה,תביעה,4,5,מגרש אנשים להראות לעשות להתכופף שפתיים,pseudo_sentence_word_context
610,130,he,הפרת זכויות יוצרים,הפרת | זכויות | יוצרים,5,8,מגרש אנשים להראות לעשות להתכופף שפתיים,isolated_word_fallback_span_out_of_range
611,131,he,עזרה,עזרה,0,1,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
612,131,he,אנשים,אנשים,1,2,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
613,131,he,אתי,אתי,2,3,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
614,131,he,יחס,יחס,3,4,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
615,131,he,בעלי חיים,בעלי | חיים,4,6,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
616,131,he,נקרא,נקרא,6,7,עשה תחושה מסור ויילס סלפי קוף סלפי,pseudo_sentence_word_context
617,131,he,עורכי דין,עורכי | דין,7,9,עשה תחושה מסור ויילס סלפי קוף סלפי,isolated_word_fallback_span_out_of_range
618,132,he,אמר,אמר,0,1,כועס,pseudo_sentence_word_context
619,133,he,מבט,מבט,0,1,לחימה,pseudo_sentence_word_context
620,134,he,ראה,ראה,0,1,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
621,134,he,מתרחש,מתרחש,1,2,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
622,134,he,לעשות,לעשות,2,3,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
623,134,he,אמר,אמר,3,4,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
624,134,he,טיפשים,טיפשים,4,5,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
625,134,he,שיש,שיש,5,6,יום קרב לקח אפוס חדש פרופורציות,pseudo_sentence_word_context
626,135,he,אמר,אמר,0,1,מלך הלכתי סצינה קרב,pseudo_sentence_word_context
627,135,he,לשבת,לשבת,1,2,מלך הלכתי סצינה קרב,pseudo_sentence_word_context
628,135,he,מאפשר,מאפשר,2,3,מלך הלכתי סצינה קרב,pseudo_sentence_word_context
629,135,he,לראות,לראות,3,4,מלך הלכתי סצינה קרב,pseudo_sentence_word_context
630,136,he,קורה,קורה,0,1,מחלוקת ויקימדיה נוצר ללחוץ,pseudo_sentence_word_context
631,136,he,לעשות,לעשות,1,2,מחלוקת ויקימדיה נוצר ללחוץ,pseudo_sentence_word_context
632,136,he,להגיב,להגיב,2,3,מחלוקת ויקימדיה נוצר ללחוץ,pseudo_sentence_word_context
633,136,he,לדעת,לדעת,3,4,מחלוקת ויקימדיה נוצר ללחוץ,pseudo_sentence_word_context
634,137,he,דאגה,דאגה,0,1,יום אשה,pseudo_sentence_word_context
635,137,he,מוגש,מוגש,1,2,יום אשה,pseudo_sentence_word_context
636,138,he,ניירות,ניירות,0,1,,isolated_word_fallback_span_out_of_range
637,139,he,מאפשר,מאפשר,0,1,צלם תבע קוף,pseudo_sentence_word_context
638,139,he,לראות,לראות,1,2,צלם תבע קוף,pseudo_sentence_word_context
639,139,he,קורה,קורה,2,3,צלם תבע קוף,pseudo_sentence_word_context
640,140,he,בטוח,בטוח,0,1,נמצא קוף תביעה אשה מצא,pseudo_sentence_word_context
641,140,he,צהריים,צהריים,1,2,נמצא קוף תביעה אשה מצא,pseudo_sentence_word_context
642,140,he,בית,בית,2,3,נמצא קוף תביעה אשה מצא,pseudo_sentence_word_context
643,140,he,נקישה,נקישה,3,4,נמצא קוף תביעה אשה מצא,pseudo_sentence_word_context
644,140,he,דלת,דלת,4,5,נמצא קוף תביעה אשה מצא,pseudo_sentence_word_context
645,141,he,אדם,אדם,0,1,,isolated_word_fallback_span_out_of_range
646,142,he,שחור,שחור,0,1,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
647,142,he,חליפה,חליפה,1,2,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
648,142,he,עומד,עומד,2,3,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
649,142,he,מרפסת,מרפסת,3,4,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
650,142,he,דרך,דרך,4,5,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
651,142,he,נפתח,נפתח,5,6,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
652,142,he,דלת,דלת,6,7,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
653,142,he,דחף,דחף,7,8,מצא ויקיפדיה גניבה נתקל נתקל עובדה תבע קוף,pseudo_sentence_word_context
654,143,he,גדול,גדול,0,1,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
655,143,he,בגודל,בגודל,1,2,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
656,143,he,לבן,לבן,2,3,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
657,143,he,מעטפה,מעטפה,3,4,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
658,143,he,יד,יד,4,5,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
659,143,he,אומר,אומר,5,6,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
660,143,he,הורה,הורה,6,7,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
661,143,he,לעבור,לעבור,7,8,קוף סלפי תמונות תביעה הפרת זכויות יוצרים עזרה אנשים אתי יחס בעלי חיים,pseudo_sentence_word_context
